ID,Placa,Produto,Peso Bruto,Peso Liquido
L2026-002772,ABC9621,Milho,42.43426466596298,25.899451283001024
L2026-002773,ABC5614,Milho,39.35310669274407,25.788255493952985
L2026-002774,ABC8320,Soja,43.01728103055086,27.605380329795384
L2026-002775,ABC5814,Algodão,36.56786227923709,26.80845161010259
L2026-002776,ABC3774,Soja,32.51367013026874,27.2375602306918
L2026-002777,ABC3465,Trigo,38.498313421395835,27.983726205284363
L2026-002778,ABC1784,Milho,32.82826645894836,26.555744578567193
L2026-002779,ABC4435,Trigo,43.716102122637466,28.232119875562425
L2026-002780,ABC9315,Algodão,39.00043687828325,28.592925537651077
L2026-002781,ABC1897,Milho,30.709398185143357,27.859830405712245
L2026-002782,ABC7770,Trigo,43.02703885026313,26.020677929759966
L2026-002783,ABC8340,Algodão,38.833431295374865,27.88065701591691
L2026-002784,ABC1936,Trigo,36.727264258675504,27.914884025315956
L2026-002785,ABC7799,Trigo,41.90304900242737,25.472794288265085
L2026-002786,ABC5190,Trigo,25.087981269671765,27.087981269671765
L2026-002787,ABC7129,Algodão,37.219216663583644,28.260301404560092
L2026-002788,ABC9138,Soja,43.736611064586015,26.96777504685787
L2026-002789,ABC6761,Milho,42.753556361479305,26.737536266803698
L2026-002790,ABC9768,Milho,32.0437169699205,28.1533087371197
L2026-002791,ABC8044,Soja,31.482957837816958,27.7465821117825
L2026-002792,ABC2664,Algodão,42.652601375988134,28.77539907066367
L2026-002793,ABC5058,Algodão,42.87522287310653,26.84255249590351
L2026-002794,ABC8331,Soja,39.50141586586458,28.617940227072097
L2026-002795,ABC6077,Algodão,40.46901102627453,27.885248251068095
L2026-002796,ABC7561,Soja,34.812687218602555,25.555528844414813
L2026-002797,ABC8751,Trigo,31.565054826876665,25.560190867945245
L2026-002798,ABC4051,Trigo,41.93520142195839,26.298307143964166
L2026-002799,ABC9915,Algodão,41.494984316116046,28.898590981661208
L2026-002800,ABC9993,Algodão,35.45131375340487,28.813497265946694
L2026-002801,ABC4806,Algodão,38.13309396126719,27.83796968816721
L2026-002802,ABC6576,Soja,38.869106016342634,28.702753936378773
L2026-002803,ABC6382,Milho,40.800095197479116,28.138858229851085
L2026-002804,ABC6413,Trigo,43.09023487527536,27.73314777949601
L2026-002805,ABC8427,Trigo,30.824384973936347,27.386745776123234
L2026-002806,ABC3615,Soja,34.99466088784617,26.93442524742168
L2026-002807,ABC7791,Trigo,39.726799116182136,26.637378463317877
L2026-002808,ABC3597,Milho,34.342038365891284,28.564709729101764
L2026-002809,ABC5327,Milho,40.762028788924525,28.211878087014803
L2026-002810,ABC6323,Trigo,39.27718043999481,26.739166912433816
L2026-002811,ABC5040,Milho,44.75000599288538,28.35018320249981
L2026-002812,ABC2643,Trigo,40.884668441865244,26.243685668217935
L2026-002813,ABC3356,Soja,41.92843799983754,27.003724692425543
L2026-002814,ABC1976,Milho,38.50853258881163,26.324497531662736
L2026-002815,ABC1320,Trigo,44.815937256317476,27.40659890350058
L2026-002816,ABC5147,Soja,37.0101491069915,25.86405006981057
L2026-002817,ABC7676,Soja,31.63388477006319,28.805090924597746
L2026-002818,ABC4347,Milho,30.768877777301153,25.885464719303382
L2026-002819,ABC2056,Milho,44.18142333000907,28.452096631782943
L2026-002820,ABC4431,Trigo,35.931196199781155,28.135319213778992
L2026-002821,ABC2225,Milho,30.368887854756203,28.598333022993753
L2026-002822,ABC8073,Soja,37.36025354082512,27.017745524070104
L2026-002823,ABC9777,Soja,38.976037426208045,27.822198683004302
L2026-002824,ABC6915,Algodão,32.438811384645426,26.61022317283641
L2026-002825,ABC8599,Milho,36.70956451524942,25.00233622269899
L2026-002826,ABC2117,Soja,23.611809856862774,25.611809856862774
L2026-002827,ABC5143,Milho,42.30729337048865,25.037779033554553
L2026-002828,ABC2600,Algodão,37.91840983729066,27.660627987500103
L2026-002829,ABC5642,Algodão,33.78025612002273,28.660273495718435
L2026-002830,ABC2875,Algodão,41.04164392420188,27.047445443173107
L2026-002831,ABC7769,Algodão,30.097789232285443,28.142011810955346
L2026-002832,ABC3383,Trigo,43.957138598101196,26.75338802617752
L2026-002833,ABC2692,Soja,37.56660752434025,27.13247195751024
L2026-002834,ABC9387,Soja,33.51140730508113,26.77833578951877
L2026-002835,ABC8874,Milho,37.87928347638555,26.091390330116578
L2026-002836,ABC1397,Soja,42.529921764594995,28.196911176085308
L2026-002837,ABC5945,Milho,42.692843952717126,25.94456999479555
L2026-002838,ABC8696,Trigo,42.07071119936356,28.240990100601003
L2026-002839,ABC3336,Soja,41.14983917023555,28.59356132680796
L2026-002840,ABC4146,Trigo,31.55639963697928,25.71902255856226
L2026-002841,ABC3083,Trigo,32.7273890638686,25.879331435707794
L2026-002842,ABC7253,Soja,25.01292559516054,27.01292559516054
L2026-002843,ABC2981,Soja,32.25022177900696,28.8253826227168
L2026-002844,ABC5233,Algodão,31.72057478987817,28.015381491314333
L2026-002845,ABC6854,Milho,32.42076442239843,27.18671726775116
L2026-002846,ABC9998,Trigo,41.682569309116666,27.460766714391674
L2026-002847,ABC3742,Milho,25.5022022080097,27.5022022080097
L2026-002848,ABC1711,Milho,32.06208307956334,28.975042326998974
L2026-002849,ABC1326,Algodão,26.042699781673967,28.042699781673967
L2026-002850,ABC8178,Algodão,34.758099058359306,27.66706315061966
L2026-002851,ABC1021,Trigo,41.839481941174554,25.15463619963775
L2026-002852,ABC9483,Trigo,43.22038711817075,28.26774286487035
L2026-002853,ABC4114,Soja,41.154678639206594,25.28516286599113
L2026-002854,ABC6250,Soja,36.59884785761522,26.756287321629532
L2026-002855,ABC2530,Trigo,38.97250423601095,28.06783321935802
L2026-002856,ABC2954,Soja,44.16060670694911,25.141302229575317
L2026-002857,ABC6295,Algodão,31.26317870544994,27.98351025715785
L2026-002858,ABC8947,Soja,33.47032454695075,26.436505705793742
L2026-002859,ABC2741,Milho,26.724858705373165,28.724858705373165
L2026-002860,ABC3724,Algodão,44.902823681898596,28.894570367333937
L2026-002861,ABC2356,Trigo,34.157204830951954,26.925184238835115
L2026-002862,ABC6078,Trigo,37.97400775697708,26.720371984890775
L2026-002863,ABC4952,Soja,42.797161874011124,25.16057152596219
L2026-002864,ABC5253,Soja,33.279064626450186,25.306109667993507
L2026-002865,ABC5116,Milho,44.135124764864145,27.19481578285461
L2026-002866,ABC8680,Trigo,43.52648281054849,25.92136218188461
L2026-002867,ABC2712,Trigo,33.608367269677125,28.53391102423835
L2026-002868,ABC7817,Algodão,34.54722101934694,25.41783688913304
L2026-002869,ABC5129,Milho,41.538371573636326,26.07264180328061
L2026-002870,ABC2919,Milho,23.47688392537138,25.47688392537138
L2026-002871,ABC5774,Algodão,36.30438876619857,25.893210711832168
L2026-002872,ABC4959,Soja,36.009940584105394,25.1521454005039
L2026-002873,ABC4606,Algodão,31.006703761365497,28.010865323771934
L2026-002874,ABC3325,Trigo,33.01924471783261,25.105901938654462
L2026-002875,ABC7040,Algodão,34.740898442723655,28.414092561455508
L2026-002876,ABC1783,Soja,32.26290573841023,25.978102787693015
L2026-002877,ABC4703,Milho,38.220704178537765,28.843033241445927
L2026-002878,ABC1238,Milho,37.97689636538663,27.930024279017513
L2026-002879,ABC5345,Algodão,33.54064244432065,26.14619101221098
L2026-002880,ABC2754,Algodão,32.17595854065651,28.445903746153853
L2026-002881,ABC4094,Milho,34.98146352237351,26.080989318545328
L2026-002882,ABC9295,Milho,36.38411748193233,27.977992499704456
L2026-002883,ABC3592,Trigo,37.49448629636222,28.00294815319185
L2026-002884,ABC5496,Soja,35.96647190648328,26.93367874167122
L2026-002885,ABC5470,Algodão,35.85361635703912,27.626472161901948
L2026-002886,ABC3060,Algodão,44.285641793531376,25.71181974081111
L2026-002887,ABC9588,Milho,23.08930118694132,25.08930118694132
L2026-002888,ABC3098,Milho,44.87792298379658,26.15998817645134
L2026-002889,ABC9759,Milho,32.77046975948975,27.519903033957853
L2026-002890,ABC4344,Algodão,32.68273726099568,25.42684485677696
L2026-002891,ABC7508,Milho,44.855872538239154,27.8793443248005
L2026-002892,ABC5272,Trigo,42.654876403664105,26.98063680168182
L2026-002893,ABC9501,Algodão,33.47747096359387,26.70271766697572
L2026-002894,ABC4762,Algodão,30.289448566251927,27.98793731498376
L2026-002895,ABC2549,Algodão,38.00636875619823,28.203674356023
L2026-002896,ABC6300,Soja,38.616980789034656,27.27898211964581
L2026-002897,ABC4732,Soja,40.22255253223141,25.080547035611815
L2026-002898,ABC8715,Trigo,32.53888430792691,27.681874809425587
L2026-002899,ABC2817,Algodão,43.01124347729015,26.273431082705972
L2026-002900,ABC9762,Milho,32.074597327372196,28.72152235999949
L2026-002901,ABC6158,Milho,31.58730645068698,26.089486171896148
L2026-002902,ABC2686,Algodão,40.09330202718574,27.399340597085352
L2026-002903,ABC1335,Trigo,30.810546767193163,27.072099898688055
L2026-002904,ABC9807,Milho,34.41128931658354,27.228769558728015
L2026-002905,ABC8453,Algodão,36.29117282590992,26.840789601235752
L2026-002906,ABC4725,Milho,23.88056413445418,25.88056413445418
L2026-002907,ABC9339,Algodão,39.22483196266175,28.210281059476088
L2026-002908,ABC4682,Milho,32.74200734527923,26.48734126387627
L2026-002909,ABC7497,Algodão,36.35202267482936,28.141861815183734
L2026-002910,ABC8331,Trigo,33.177801129338405,28.4362081152926
L2026-002911,ABC9676,Algodão,34.60567551158691,25.254100053130493
L2026-002912,ABC7643,Trigo,41.109995957819834,26.71875420414693
L2026-002913,ABC7018,Trigo,42.405140737865196,25.93366941119106
L2026-002914,ABC8111,Soja,42.66255530714978,26.753113055217394
L2026-002915,ABC1492,Soja,30.86659879409673,25.26504069463042
L2026-002916,ABC7516,Milho,24.386938031645702,26.386938031645702
L2026-002917,ABC8287,Soja,39.55231462591337,27.953453080278752
L2026-002918,ABC7128,Algodão,37.44582962702178,28.88877359641778
L2026-002919,ABC9853,Trigo,40.954240736761,27.780025632701594
L2026-002920,ABC7348,Trigo,38.67113322717871,26.025697622403225
L2026-002921,ABC5334,Algodão,24.509164855689548,26.509164855689548
L2026-002922,ABC3210,Trigo,24.336805976357414,26.336805976357414
L2026-002923,ABC5322,Soja,32.77375361471854,26.491853471338132
L2026-002924,ABC5667,Soja,32.53158370665749,28.97896229899089
L2026-002925,ABC3080,Trigo,36.16466177990467,25.494835844545474
L2026-002926,ABC6260,Algodão,36.76131962420865,26.467238551608332
L2026-002927,ABC5637,Milho,33.46936147944616,27.3058999246927
L2026-002928,ABC9343,Algodão,31.55294564794646,25.47253684883035
L2026-002929,ABC8727,Trigo,42.237889963083994,26.990308389295457
L2026-002930,ABC3899,Soja,43.880860409402985,28.396374577954674
L2026-002931,ABC5896,Trigo,39.44416666949628,27.910679158575253
L2026-002932,ABC2668,Milho,35.28220529062623,27.064759258860995
L2026-002933,ABC5861,Trigo,36.42340673486034,27.947019614680915
L2026-002934,ABC4491,Soja,35.52161031179493,28.587469544737917
L2026-002935,ABC3385,Milho,38.6027422809569,26.812518817081852
L2026-002936,ABC6615,Milho,39.394019128608484,28.428717998681314
L2026-002937,ABC9072,Milho,41.829146684402595,25.823815961270213
L2026-002938,ABC1846,Algodão,36.215187064534476,28.953571361826867
L2026-002939,ABC8007,Milho,39.18266572011298,28.168280207751668
L2026-002940,ABC5189,Soja,25.16721009567428,27.16721009567428
L2026-002941,ABC8835,Algodão,24.27423916570121,26.27423916570121
L2026-002942,ABC5098,Soja,33.76627430305215,28.755104080979443
L2026-002943,ABC3994,Soja,34.557839016699646,26.220968095085304
L2026-002944,ABC1401,Algodão,42.3915962787409,27.03080650296493
L2026-002945,ABC1411,Milho,40.75099563835633,27.34605720272333
L2026-002946,ABC1439,Trigo,32.08789935268883,25.837901116513418
L2026-002947,ABC9853,Trigo,39.98616765936072,28.207374783101812
L2026-002948,ABC5438,Trigo,30.612422926154334,28.926387607341415
L2026-002949,ABC9875,Algodão,40.689190434843205,25.95099073507093
L2026-002950,ABC3397,Algodão,37.86353699483498,28.875109715196896
L2026-002951,ABC2383,Milho,41.572546092284064,28.232832767082193
L2026-002952,ABC6625,Algodão,43.30272647533473,25.531905920950418
L2026-002953,ABC9567,Algodão,37.28524165281816,25.571023440182927
L2026-002954,ABC2682,Trigo,33.370382227847074,27.278824286325793
L2026-002955,ABC9808,Trigo,30.78971410937672,26.955203257703722
L2026-002956,ABC8807,Soja,38.04943244515856,26.236917749457092
L2026-002957,ABC9250,Algodão,35.18837741178532,27.289104188098833
L2026-002958,ABC6775,Soja,44.33781209340004,27.679576739638104
L2026-002959,ABC4810,Trigo,42.9574208940885,27.541256204780872
L2026-002960,ABC8239,Algodão,36.84484257751279,25.638773676870887
L2026-002961,ABC7104,Soja,39.06667785657523,26.170779338543436
L2026-002962,ABC8933,Milho,44.24824526834884,26.102092637437696
L2026-002963,ABC6737,Algodão,41.94480957086844,25.588354412488588
L2026-002964,ABC9716,Milho,43.01607759607842,27.67593461955949
L2026-002965,ABC4674,Algodão,33.021201198075474,26.38038947699671
L2026-002966,ABC3286,Trigo,37.57954951090115,26.42830972482149
L2026-002967,ABC7150,Trigo,37.957805205708155,28.641780747507113
L2026-002968,ABC6113,Milho,40.24250451537176,27.7364626562622
L2026-002969,ABC6940,Trigo,40.31139085687214,25.12354680668978
L2026-002970,ABC4614,Milho,35.74580825753391,26.27055150637452
L2026-002971,ABC6766,Trigo,37.422053549271155,25.14618979947007
L2026-002972,ABC2706,Milho,37.89846703518758,28.759598703132937
L2026-002973,ABC3363,Soja,34.51483139770342,28.737677473528375
L2026-002974,ABC4185,Trigo,23.421969624667216,25.421969624667216
L2026-002975,ABC9569,Milho,25.378912537439824,27.378912537439824
L2026-002976,ABC5923,Algodão,35.61999872249348,28.198373852296765
L2026-002977,ABC6641,Milho,43.75190729965329,26.05482925514042
L2026-002978,ABC1261,Milho,44.512639344576954,28.22438599327586
L2026-002979,ABC6482,Soja,36.81799033660569,28.56747400990325
L2026-002980,ABC4063,Trigo,30.05578828047821,26.546926945650437
L2026-002981,ABC8590,Soja,37.92614775710356,26.63226044504105
L2026-002982,ABC2241,Trigo,40.09216545119857,25.601826476618605
L2026-002983,ABC2614,Soja,37.94965551009344,28.321331670863554
L2026-002984,ABC8179,Trigo,44.455191768798386,25.107154266228132
L2026-002985,ABC2481,Milho,36.48798917038605,26.107102880970757
L2026-002986,ABC5867,Algodão,33.44448073457177,28.883299865612273
L2026-002987,ABC5013,Soja,41.32512660257659,27.617917389174867
L2026-002988,ABC3591,Soja,35.71851768717082,26.549944816602586
L2026-002989,ABC9928,Algodão,43.56948273194372,25.444246892712574
L2026-002990,ABC9053,Algodão,36.4853416890406,27.212777810557927
L2026-002991,ABC3520,Milho,33.48431617797182,27.97070906863434
L2026-002992,ABC1898,Milho,43.555434305057695,26.394393225454394
L2026-002993,ABC8999,Trigo,34.62998657031324,26.543661086661245
L2026-002994,ABC9446,Soja,37.123959513681356,26.7379800969971
L2026-002995,ABC3777,Soja,32.50241849189719,28.48822379729333
L2026-002996,ABC5541,Soja,35.655106801654576,25.520838282702528
L2026-002997,ABC6497,Algodão,37.09730576522363,27.559060779593537
L2026-002998,ABC4094,Milho,39.006798742132446,28.805520547051355
L2026-002999,ABC3681,Trigo,30.457431541507216,28.371757718040914
L2026-003000,ABC3999,Soja,35.539867463703025,28.937033436501594
L2026-003001,ABC1516,Algodão,33.54574260231652,27.869791946043097
L2026-003002,ABC5569,Milho,32.72296802593716,28.45227700503693
L2026-003003,ABC9733,Milho,36.21624526249839,26.983473530759237
L2026-003004,ABC3033,Algodão,39.9604696565678,27.53468016477865
L2026-003005,ABC3978,Trigo,42.93446304321341,25.365126526055462
L2026-003006,ABC1950,Milho,25.612508932756594,27.612508932756594
L2026-003007,ABC1776,Soja,36.24317425082768,25.07547744270268
L2026-003008,ABC3799,Trigo,31.355541032719326,28.81510374747241
L2026-003009,ABC7506,Algodão,41.48173234285388,28.753333060871565
L2026-003010,ABC4142,Milho,44.498291659019664,25.475607620945695
L2026-003011,ABC1521,Algodão,23.69975197409854,25.69975197409854
L2026-003012,ABC1332,Trigo,37.046715481982396,26.186774516525674
L2026-003013,ABC3182,Milho,39.30780571822274,28.55809146288081
L2026-003014,ABC1644,Trigo,32.08096356687525,25.96843081629208
L2026-003015,ABC3255,Milho,33.13647849981661,27.49108583794135
L2026-003016,ABC7459,Trigo,35.65484292854795,26.907683626288815
L2026-003017,ABC6328,Soja,30.45271334932332,26.777843496897944
L2026-003018,ABC3149,Soja,32.14738182785135,26.86089669726322
L2026-003019,ABC6260,Milho,39.56933497452789,25.36932272243476
L2026-003020,ABC2707,Algodão,44.60703398617681,27.048535176301186
L2026-003021,ABC8125,Trigo,43.022360476169666,26.018313118008443
L2026-003022,ABC1458,Trigo,38.05716218765061,25.661733711464386
L2026-003023,ABC2061,Soja,34.37459464560497,26.858981509992095
L2026-003024,ABC1745,Trigo,42.73798754301255,25.187881642597247
L2026-003025,ABC1970,Milho,43.77164516428213,25.219271122338682
L2026-003026,ABC4229,Soja,32.857997877102164,25.615787322720657
L2026-003027,ABC3328,Algodão,38.7733984971554,25.857504922221473
L2026-003028,ABC3377,Algodão,33.34220807819536,25.521674952485803
L2026-003029,ABC8513,Trigo,39.29157008478397,28.523951535969484
L2026-003030,ABC4543,Algodão,44.44795401685954,26.02988699593913
L2026-003031,ABC4047,Algodão,37.69141627222718,25.385879527135465
L2026-003032,ABC3744,Milho,34.26038457362892,25.983186228350252
L2026-003033,ABC4506,Algodão,35.76793724538482,25.21179640558803
L2026-003034,ABC4113,Trigo,30.870895633872053,25.007052481121402
L2026-003035,ABC9261,Milho,40.1159529856096,27.903451230916936
L2026-003036,ABC1331,Soja,42.41678901322289,27.428747208771945
L2026-003037,ABC5268,Algodão,38.488608476307114,27.87658029371659
L2026-003038,ABC1294,Algodão,23.4598163951777,25.4598163951777
L2026-003039,ABC1632,Trigo,36.00993194384618,28.117007497250864
L2026-003040,ABC2682,Milho,30.586355624245716,25.97573734052581
L2026-003041,ABC1966,Soja,30.55521602880292,25.24608079133568
L2026-003042,ABC8175,Milho,34.723550027619766,28.387868178197074
L2026-003043,ABC4049,Milho,35.63642372728395,25.05874342441965
L2026-003044,ABC1914,Soja,31.580220683198977,26.57000541539896
L2026-003045,ABC6181,Soja,44.90322747584486,27.782147106420798
L2026-003046,ABC3664,Algodão,26.559362623454714,28.559362623454714
L2026-003047,ABC8251,Milho,38.915773550494855,28.597828301071313
L2026-003048,ABC6049,Algodão,43.856718721061576,28.853148879782804
L2026-003049,ABC7390,Milho,43.61170768338815,28.57137992035949
L2026-003050,ABC3381,Trigo,43.85728764748449,28.943611208329685
L2026-003051,ABC7936,Soja,30.565033670321366,26.34000645118506
L2026-003052,ABC9261,Soja,43.22198538129132,27.250410350450753
L2026-003053,ABC9041,Soja,35.528490207908085,27.25496764745659
